SK_ID_CURR,TARGET
100001,0.033281244337558746
100005,0.08914601802825928
100013,0.01880957931280136
100028,0.030429782345891
100038,0.1369428038597107
100042,0.03170720487833023
100057,0.01007146667689085
100065,0.023000508546829224
100066,0.010162100195884705
100067,0.06514737755060196
100074,0.0436369888484478
100090,0.021805129945278168
100091,0.14331260323524475
100092,0.05426982790231705
100106,0.04205417260527611
100107,0.14862138032913208
100109,0.05772506445646286
100117,0.016662446781992912
100128,0.11455755680799484
100141,0.025020809844136238
100150,0.013115165755152702
100168,0.00627118581905961
100169,0.03508695960044861
100170,0.15293650329113007
100171,0.049110520631074905
100172,0.09669338166713715
100184,0.08684013038873672
100187,0.04033323749899864
100212,0.0386149063706398
100222,0.05371689423918724
100223,0.014195089228451252
100232,0.010260188020765781
100241,0.18508382141590118
100245,0.025857683271169662
100253,0.01969466172158718
100256,0.04406176134943962
100271,0.010606120340526104
100278,0.2589997947216034
100280,0.009993019513785839
100306,0.14406876266002655
100311,0.06135021150112152
100312,0.024744313210248947
100330,0.11039046943187714
100331,0.020060667768120766
100352,0.08676941692829132
100358,0.062126558274030685
100367,0.032977331429719925
100382,0.11968819797039032
100384,0.12630970776081085
100385,0.08408991992473602
100386,0.01593906432390213
100399,0.02603248320519924
100404,0.024942098185420036
100416,0.013252302072942257
100422,0.028895249590277672
100426,0.018746864050626755
100438,0.027036355808377266
100444,0.1263691931962967
100445,0.11345464736223221
100446,0.06875043362379074
100447,0.02636904828250408
100450,0.0645112544298172
100466,0.01686931774020195
100483,0.026117168366909027
100484,0.023283328860998154
100494,0.03876365348696709
100510,0.13474111258983612
100512,0.011949658393859863
100517,0.046588994562625885
100548,0.011753414757549763
100551,0.07166416198015213
100552,0.07792811095714569
100553,0.01674465648829937
100561,0.10033177584409714
100568,0.40020182728767395
100569,0.010582554154098034
100591,0.0952635183930397
100592,0.04207470640540123
100602,0.06299038976430893
100607,0.05646081268787384
100613,0.055603474378585815
100617,0.06797226518392563
100618,0.07193857431411743
100622,0.0350671224296093
100625,0.11019232869148254
100677,0.08763372153043747
100699,0.03348115459084511
100702,0.3273316025733948
100711,0.02421957440674305
100729,0.09362810105085373
100740,0.27146297693252563
100744,0.13060976564884186
100745,0.0427827425301075
100747,0.07134387642145157
100751,0.5133457779884338
100752,0.04504832252860069
100753,0.1670849621295929
100754,0.33122551441192627
100760,0.032701779156923294
100762,0.08410508930683136
100763,0.06134968250989914
100765,0.017116913571953773
100770,0.050222210586071014
100772,0.01608814112842083
100777,0.01744692400097847
100791,0.01236629020422697
100792,0.006205701734870672
100797,0.017726656049489975
100823,0.022915571928024292
100826,0.04104744270443916
100830,0.031871140003204346
100836,0.23318345844745636
100872,0.06321476399898529
100910,0.05739651247859001
100913,0.07932431995868683
100918,0.019459722563624382
100931,0.010878843255341053
100952,0.029330721125006676
100953,0.020206298679113388
100965,0.1508193016052246
100970,0.03024350292980671
100982,0.22243496775627136
100983,0.27319571375846863
100984,0.05924128741025925
100987,0.05834176763892174
100997,0.03223895654082298
100998,0.21861788630485535
101002,0.042658716440200806
101005,0.15719135105609894
101008,0.26300475001335144
101020,0.0473332442343235
101021,0.05489497259259224
101024,0.0330403596162796
101025,0.14468243718147278
101026,0.030098019167780876
101031,0.01821932941675186
101041,0.012348195537924767
101051,0.006070875097066164
101055,0.06926409155130386
101056,0.1414673626422882
101057,0.0206927340477705
101064,0.01105582993477583
101079,0.06549419462680817
101087,0.008708321489393711
101090,0.040725067257881165
101092,0.08347847312688828
101097,0.14951413869857788
101099,0.016365524381399155
101107,0.13325226306915283
101118,0.03227205201983452
101125,0.11666498333215714
101126,0.008795609697699547
101128,0.009759846143424511
101136,0.01880662515759468
101140,0.11201409995555878
101149,0.09945236146450043
101160,0.12912729382514954
101169,0.18560360372066498
101181,0.03991912677884102
101186,0.007322182413190603
101190,0.03649198263883591
101193,0.0795849859714508
101194,0.09697865694761276
101198,0.13248887658119202
101200,0.034255750477313995
101204,0.019214075058698654
101211,0.07205471396446228
101213,0.058236636221408844
101223,0.029865603893995285
101225,0.11000148952007294
101237,0.03366456553339958
101243,0.050416458398103714
101244,0.13388913869857788
101258,0.02236177772283554
101259,0.14085297286510468
101268,0.10756447911262512
101269,0.05269859731197357
101271,0.03374343365430832
101279,0.05373290926218033
101281,0.1429702788591385
101287,0.10952059179544449
101292,0.028925618156790733
101294,0.02186655066907406
101296,0.06703382730484009
101297,0.017781905829906464
101299,0.02072523534297943
101301,0.03134509176015854
101305,0.08068063110113144
101308,0.25764739513397217
101318,0.010244302451610565
101327,0.17221204936504364
101329,0.009998383931815624
101332,0.061755016446113586
101337,0.03961380571126938
101343,0.01974049210548401
101345,0.013737164437770844
101346,0.00903813075274229
101353,0.014030994847416878
101354,0.08732566237449646
101355,0.12323864549398422
101356,0.02294357679784298
101362,0.072321817278862
101363,0.4647662043571472
101365,0.011767096817493439
101366,0.07967542856931686
101367,0.19598551094532013
101368,0.008547235280275345
101374,0.11964825540781021
101380,0.023103928193449974
101383,0.05694127082824707
101398,0.017450878396630287
101399,0.2676386833190918
101401,0.2357524037361145
101412,0.06127872318029404
101426,0.04335499182343483
101427,0.32003679871559143
101428,0.2671719789505005
101429,0.13414765894412994
101434,0.04041751101613045
101440,0.1431141495704651
101448,0.09800875931978226
101449,0.03349713608622551
101465,0.06208766624331474
101467,0.024168234318494797
101472,0.05948919057846069
101478,0.22243906557559967
101497,0.05428807809948921
101504,0.051110051572322845
101547,0.016615446656942368
101548,0.0637378841638565
101555,0.08399996906518936
101570,0.015590524300932884
101572,0.04817225784063339
101578,0.03798923268914223
101580,0.08752694725990295
101588,0.115993432700634
101602,0.0480722151696682
101610,0.19359195232391357
101614,0.03955402970314026
101616,0.017274489626288414
101643,0.07052595168352127
101644,0.01959242857992649
101649,0.05045400932431221
101650,0.06195930764079094
101665,0.015400370582938194
101667,0.07136808335781097
101669,0.13518577814102173
101674,0.0890250951051712
101675,0.009840406477451324
101678,0.09731943160295486
101682,0.05642928555607796
101686,0.04266270995140076
101697,0.2278425395488739
101700,0.3692435622215271
101711,0.029632460325956345
101714,0.03331683203577995
101715,0.23312221467494965
101728,0.024417398497462273
101732,0.03776168450713158
101757,0.11447598785161972
101758,0.030950527638196945
101759,0.05514999479055405
101762,0.014218669384717941
101764,0.043207813054323196
101780,0.4444328248500824
101784,0.012707546353340149
101789,0.01729152910411358
101816,0.04156540334224701
101819,0.040096018463373184
101827,0.008221058174967766
101863,0.035205185413360596
101867,0.02596273459494114
101870,0.026661928743124008
101873,0.31201180815696716
101878,0.07839974761009216
101879,0.046285007148981094
101880,0.014225173741579056
101887,0.03167809918522835
101897,0.01212709117680788
101901,0.07088196277618408
101903,0.17845453321933746
