SK_ID_CURR,TARGET
100001,0.074726901948452
100005,0.15206751227378845
100013,0.027964618057012558
100028,0.0321415551006794
100038,0.1219368726015091
100042,0.04080173373222351
100057,0.014454827643930912
100065,0.04566130042076111
100066,0.054034799337387085
100067,0.17640547454357147
100074,0.01627173461019993
100090,0.08579197525978088
100091,0.1497124582529068
100092,0.07232265174388885
100106,0.049484021961688995
100107,0.19346995651721954
100109,0.06626664102077484
100117,0.026924332603812218
100128,0.1739828735589981
100141,0.03004617616534233
100150,0.030798330903053284
100168,0.02276366390287876
100169,0.06477545201778412
100170,0.1489780992269516
100171,0.042947787791490555
100172,0.0809195265173912
100184,0.12720440328121185
100187,0.10064341127872467
100212,0.034002479165792465
100222,0.029133351519703865
100223,0.05311015620827675
100232,0.04279806464910507
100241,0.11796674877405167
100245,0.020204108208417892
100253,0.03468979895114899
100256,0.09396462142467499
100271,0.02228849194943905
100278,0.16226963698863983
100280,0.016091886907815933
100306,0.046736154705286026
100311,0.0984443873167038
100312,0.04240880534052849
100330,0.11348006129264832
100331,0.022731784731149673
100352,0.11033863574266434
100358,0.08009155839681625
100367,0.019050877541303635
100382,0.1763882339000702
100384,0.12783931195735931
100385,0.11436861753463745
100386,0.0513048991560936
100399,0.049538809806108475
100404,0.056816086173057556
100416,0.014517729170620441
100422,0.031179331243038177
100426,0.04147494211792946
100438,0.030517466366291046
100444,0.13119523227214813
100445,0.27031654119491577
100446,0.1386517733335495
100447,0.028135262429714203
100450,0.1293296068906784
100466,0.018704602494835854
100483,0.035734325647354126
100484,0.03371555730700493
100494,0.03313726559281349
100510,0.038976363837718964
100512,0.03748340904712677
100517,0.029898032546043396
100548,0.04641813412308693
100551,0.05839427188038826
100552,0.1223534420132637
100553,0.01968890056014061
100561,0.1108054593205452
100568,0.3026549816131592
100569,0.023429380729794502
100591,0.09035729616880417
100592,0.03772839531302452
100602,0.01776338368654251
100607,0.03756197169423103
100613,0.06190475821495056
100617,0.06302949786186218
100618,0.07429636269807816
100622,0.05091257765889168
100625,0.1723807454109192
100677,0.14719025790691376
100699,0.024347685277462006
100702,0.34378305077552795
100711,0.041488129645586014
100729,0.052688855677843094
100740,0.23904460668563843
100744,0.0770275890827179
100745,0.04129374772310257
100747,0.05963956192135811
100751,0.26481905579566956
100752,0.029829496517777443
100753,0.14801394939422607
100754,0.12361644208431244
100760,0.06547457724809647
100762,0.03554065525531769
100763,0.032159533351659775
100765,0.01856132596731186
100770,0.08762428164482117
100772,0.026102423667907715
100777,0.03929859772324562
100791,0.019912976771593094
100792,0.019164128229022026
100797,0.027263648808002472
100823,0.04364659637212753
100826,0.04107849299907684
100830,0.0622875913977623
100836,0.13342519104480743
100872,0.05091657117009163
100910,0.030797317624092102
100913,0.05284425988793373
100918,0.027398359030485153
100931,0.01977669447660446
100952,0.016870005056262016
100953,0.016869941726326942
100965,0.1215464398264885
100970,0.038755882531404495
100982,0.1922675520181656
100983,0.20974867045879364
100984,0.0430530346930027
100987,0.06513712555170059
100997,0.03780171647667885
100998,0.21251057088375092
101002,0.0481046624481678
101005,0.173530712723732
101008,0.07706314325332642
101020,0.04872724786400795
101021,0.16062872111797333
101024,0.030545871704816818
101025,0.08062998205423355
101026,0.03152754157781601
101031,0.02437696047127247
101041,0.024836888536810875
101051,0.026339566335082054
101055,0.08881805092096329
101056,0.30238884687423706
101057,0.1646568924188614
101064,0.01477053016424179
101079,0.07547561824321747
101087,0.020939739421010017
101090,0.05234463885426521
101092,0.067036472260952
101097,0.2478789985179901
101099,0.014686042442917824
101107,0.03965257480740547
101118,0.02226671762764454
101125,0.08612865954637527
101126,0.022213689982891083
101128,0.02320268377661705
101136,0.09861946851015091
101140,0.08524364978075027
101149,0.04506905376911163
101160,0.06739697605371475
101169,0.11306347697973251
101181,0.09869074076414108
101186,0.0334656797349453
101190,0.04388147592544556
101193,0.0843716636300087
101194,0.0942077711224556
101198,0.11475639790296555
101200,0.03817790746688843
101204,0.018709512427449226
101211,0.06926599889993668
101213,0.080537348985672
101223,0.03390691056847572
101225,0.10729551315307617
101237,0.07836005091667175
101243,0.11223310977220535
101244,0.059115536510944366
101258,0.0451480895280838
101259,0.09275220334529877
101268,0.11261356621980667
101269,0.05251924321055412
101271,0.05853479355573654
101279,0.04410829022526741
101281,0.26965731382369995
101287,0.03559821471571922
101292,0.03647616505622864
101294,0.02978198044002056
101296,0.09076623618602753
101297,0.021921200677752495
101299,0.0411350354552269
101301,0.044423457235097885
101305,0.14778704941272736
101308,0.1382979303598404
101318,0.014676550403237343
101327,0.1317356526851654
101329,0.013691852800548077
101332,0.03118847869336605
101337,0.08767367899417877
101343,0.02856801636517048
101345,0.02996891178190708
101346,0.010961680673062801
101353,0.010952053591609001
101354,0.20022764801979065
101355,0.08636975288391113
101356,0.020991608500480652
101362,0.09434754401445389
101363,0.3714468479156494
101365,0.03656895458698273
101366,0.06053147837519646
101367,0.17111614346504211
101368,0.0182880200445652
101374,0.14580324292182922
101380,0.021358240395784378
101383,0.03343779593706131
101398,0.03288988396525383
101399,0.1909177154302597
101401,0.10146569460630417
101412,0.04392758384346962
101426,0.0747615322470665
101427,0.31982532143592834
101428,0.06129972264170647
101429,0.029946953058242798
101434,0.037638261914253235
101440,0.0744892954826355
101448,0.05272428318858147
101449,0.024375634267926216
101465,0.05512227118015289
101467,0.04161955788731575
101472,0.04542199894785881
101478,0.1477338969707489
101497,0.01862376183271408
101504,0.032368578016757965
101547,0.015778347849845886
101548,0.09228869527578354
101555,0.08052859455347061
101570,0.023131323978304863
101572,0.03741978108882904
101578,0.06147710606455803
101580,0.15603946149349213
101588,0.07432977110147476
101602,0.03291407227516174
101610,0.1564350426197052
101614,0.026366185396909714
101616,0.11318891495466232
101643,0.11378370225429535
101644,0.035471342504024506
101649,0.04197244718670845
101650,0.034267812967300415
101665,0.025497637689113617
101667,0.09991849213838577
101669,0.11011707782745361
101674,0.10334513336420059
101675,0.015713581815361977
101678,0.18405866622924805
101682,0.08575873076915741
101686,0.06102839857339859
101697,0.18264319002628326
101700,0.36600571870803833
101711,0.027199815958738327
101714,0.04753055050969124
101715,0.20775914192199707
101728,0.014487087726593018
101732,0.02442771941423416
101757,0.10369842499494553
101758,0.06483682245016098
101759,0.05758954957127571
101762,0.01796957477927208
101764,0.06606490910053253
101780,0.31234508752822876
101784,0.017529403790831566
101789,0.013585830107331276
101816,0.07880111038684845
101819,0.028809553012251854
101827,0.013876568526029587
101863,0.04311608150601387
101867,0.02000836841762066
101870,0.0206582173705101
101873,0.24302363395690918
101878,0.08302652090787888
101879,0.03699956461787224
101880,0.037161730229854584
101887,0.13604934513568878
101897,0.03129838407039642
101901,0.041121307760477066
101903,0.23850829899311066
101920,0.022866632789373398
101921,0.01756674237549305
101922,0.08357153087854385
101961,0.0698348730802536
101962,0.019790422171354294
101971,0.025816787034273148
101976,0.17326638102531433
102002,0.11781120300292969
102005,0.012975344434380531
102007,0.16690875589847565
102017,0.021973418071866035
102019,0.25549307465553284
102029,0.013620905578136444
102051,0.2597064673900604
102052,0.01648162677884102
102054,0.04671337082982063
102062,0.04653920978307724
102067,0.06330406665802002
102068,0.13665226101875305
102070,0.034971341490745544
102090,0.10260988026857376
102092,0.08063295483589172
102099,0.1015113964676857
102100,0.03910565376281738
102112,0.09639201313257217
102113,0.026317892596125603
102122,0.16400738060474396
102123,0.0609305202960968
102125,0.020798297598958015
102126,0.278219997882843
102146,0.023302366957068443
102147,0.11616069823503494
102151,0.036774180829524994
102158,0.08851310610771179
102159,0.03795991465449333
102162,0.1431667059659958
102165,0.04048803821206093
102166,0.021504178643226624
102174,0.012455048970878124
102193,0.2247730791568756
102198,0.021732037886977196
102205,0.1771095246076584
102206,0.012334189377725124
102218,0.026442434638738632
102221,0.03398783877491951
102230,0.09422668814659119
102238,0.02906132861971855
102248,0.08898353576660156
102252,0.09109319001436234
102259,0.05121729150414467
102262,0.08601197600364685
102273,0.051950544118881226
102286,0.13535036146640778
102293,0.014816503040492535
102294,0.02070469595491886
102296,0.12921002507209778
102298,0.07619690150022507
102303,0.044338759034872055
102309,0.03107164055109024
102315,0.09004703164100647
102340,0.08084166795015335
102342,0.12438853830099106
102344,0.0293229091912508
102346,0.07594485580921173
102347,0.014022713527083397
102374,0.05593980476260185
102380,0.05744185298681259
102387,0.037012405693531036
102393,0.06361221522092819
102403,0.029011057689785957
102413,0.024866187945008278
102414,0.02015284076333046
102415,0.03126136586070061
102416,0.0769522488117218
102439,0.07258449494838715
102441,0.026154840365052223
102443,0.031101562082767487
102444,0.1282447725534439
102445,0.0921960398554802
102448,0.03682022541761398
102449,0.07356037199497223
102450,0.14760035276412964
102456,0.01888294331729412
102458,0.05136951804161072
102459,0.05608869343996048
102465,0.04203798621892929
102470,0.3958246409893036
102471,0.02306966483592987
102475,0.02755047380924225
102476,0.1619931310415268
102506,0.05485697090625763
102509,0.044383879750967026
102519,0.022737611085176468
102522,0.037597376853227615
102545,0.02588549070060253
102549,0.11486414819955826
102562,0.017896071076393127
102563,0.011816360987722874
102568,0.17734143137931824
102582,0.04019312933087349
102592,0.023919343948364258
102597,0.0932697057723999
102605,0.02693391591310501
102614,0.0266740582883358
102617,0.13202126324176788
102634,0.07397225499153137
102652,0.04327937588095665
102655,0.019574033096432686
102671,0.03056882508099079
102694,0.18046948313713074
102701,0.04902493208646774
102703,0.017972487956285477
102704,0.02706383913755417
102713,0.010703492909669876
102720,0.07755732536315918
102731,0.0318022146821022
102733,0.06740152090787888
102749,0.010937848128378391
102755,0.1062704473733902
102763,0.028167061507701874
102770,0.03552955016493797
102772,0.05150817334651947
102799,0.21717309951782227
102838,0.02790403924882412
102854,0.026227135211229324
102862,0.2995109558105469
102863,0.02018345147371292
102867,0.011144528165459633
102868,0.011904741637408733
102878,0.04731893539428711
102887,0.02914397604763508
102898,0.35355740785598755
102904,0.07266982644796371
102912,0.033538818359375
102919,0.044453930109739304
102927,0.06702899187803268
102932,0.08086324483156204
102933,0.05046403780579567
102935,0.017056969925761223
102958,0.03154347091913223
102969,0.14342807233333588
102971,0.015135916881263256
102975,0.036597851663827896
102979,0.023660879582166672
102982,0.013748765923082829
102987,0.16293203830718994
102989,0.08012335747480392
102995,0.03950967267155647
102996,0.021553486585617065
103000,0.041697826236486435
103001,0.22988241910934448
103004,0.029665423557162285
103010,0.019235778599977493
103025,0.2264818251132965
103029,0.04050629958510399
103046,0.04580830782651901
103056,0.027621176093816757
103062,0.04975557699799538
103078,0.025073738768696785
103083,0.02225547842681408
103092,0.045196644961833954
103096,0.01582087017595768
103097,0.08460637181997299
103102,0.13847164809703827
103112,0.023418443277478218
103132,0.028029141947627068
103144,0.05227409303188324
103145,0.1464870274066925
103146,0.0202095378190279
103147,0.06105664744973183
103158,0.018904434517025948
103171,0.059075795114040375
103173,0.022930797189474106
103184,0.032112494111061096
103195,0.2618080973625183
103196,0.051779311150312424
103206,0.021496523171663284
103230,0.14828956127166748
103231,0.11743929237127304
103232,0.030358361080288887
103239,0.16058605909347534
103240,0.18843026459217072
103243,0.0097475815564394
103252,0.06058494374155998
103258,0.05272797867655754
